cod_cnuc,mean,na_rows,total_days,pa_name_cnuc,pt_wkname
0000.00.0049,17.76774638180565,0,1451,PARQUE NACIONAL DE ANAVILHANAS,Parque Nacional de Anavilhanas
0000.00.0057,5.73604410751206,0,1451,ESTAÇÃO ECOLÓGICA DE MARACÁ,Reserva Biológica Ilha de Maracá
0000.00.0077,0.7924137931034483,1,1451,FLORESTA NACIONAL DE ASSUNGUI,Floresta Nacional Açungui
0000.00.0078,2.904893177119228,0,1451,FLORESTA NACIONAL DE CAÇADOR,Floresta Nacional de Caçador
0000.00.0079,0.9213793103448276,1,1451,FLORESTA NACIONAL DE CAPÃO BONITO,Floresta Nacional de Capão Bonito
0000.00.0080,1.9137931034482758,1,1451,FLORESTA NACIONAL DE CHAPECÓ,Floresta Nacional Chapecó
0000.00.0085,0.39379310344827584,1,1451,FLORESTA NACIONAL DE BALATA-TUFARI,Floresta Nacional de Balata-Tufari
0000.00.0087,1.3873190902825638,0,1451,FLORESTA NACIONAL DE CANELA,Floresta Nacional de Canela
0000.00.0093,1.7482758620689656,1,1451,FLORESTA NACIONAL DE IBIRAMA,Floresta Nacional de Ibirama
0000.00.0094,5.836664369400413,0,1451,FLORESTA NACIONAL DE IPANEMA,Floresta Nacional de Ipanema
0000.00.0101,0.7543133195307108,2,1451,FLORESTA NACIONAL DE PACOTUBA,Floresta Nacional de Pacotuba
0000.00.0102,1.077092511013216,1,455,FLORESTA NACIONAL DE PALMARES,Floresta Nacional de Palmares
0000.00.0103,1.3694004135079256,0,1451,FLORESTA NACIONAL DE PARAOPEBA,Floresta Nacional de Paraopeba
0000.00.0104,0.642315644383184,0,1451,FLORESTA NACIONAL DE PAU-ROSA,Floresta Nacional de Pau-Rosa
0000.00.0107,0.3137931034482759,1,1451,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,Floresta Nacional de Santa Rosa dos Purus
0000.00.0108,0.27881297446514836,2,1451,FLORESTA NACIONAL DE SÃO FRANCISCO,Floresta Nacional de São Francisco
0000.00.0111,0.7753273604410751,0,1451,FLORESTA NACIONAL DE SOBRAL,Floresta Nacional de Sobral
0000.00.0115,9.902136457615438,0,1451,FLORESTA NACIONAL DO ARARIPE-APODI,Floresta Nacional do Araripe-Apodi
0000.00.0118,2.127586206896552,1,1451,FLORESTA NACIONAL DO JAMARI,Floresta Nacional do Jamari
0000.00.0119,0.4479669193659545,0,1451,FLORESTA NACIONAL DE JATUARANA,Floresta Nacional de Jatuarana
0000.00.0125,1.1302549965541007,0,1451,FLORESTA NACIONAL DE IRATI,Floresta Nacional de Irati
0000.00.0126,0.23241379310344829,1,1451,FLORESTA NACIONAL DE MAPIÁ-INAUINÍ,Floresta Nacional de Mapiá-Inauiní
0000.00.0127,2.311509303928325,0,1451,FLORESTA NACIONAL DE MÁRIO XAVIER,Floresta Nacional Mário Xavier
0000.00.0130,1.8931771192281186,0,1451,FLORESTA NACIONAL DE PASSO FUNDO,Floresta Nacional de Passo Fundo
0000.00.0131,1.2282758620689656,1,1451,FLORESTA NACIONAL DE PIRAÍ DO SUL,Floresta Nacional de Piraí do Sul
0000.00.0137,331.81943487250174,0,1451,PARQUE NACIONAL DA CHAPADA DIAMANTINA,Chapada Diamantina
0000.00.0154,54.31909028256375,0,1451,PARQUE NACIONAL DA TIJUCA,Parque Nacional da Tijuca
0000.00.0172,78.98001378359751,0,1451,PARQUE NACIONAL DO IGUAÇU,Parque Nacional do Iguaçu
0000.00.0186,703.0944176430048,0,1451,PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA,Fernando de Noronha
0000.00.0190,2.9682977257064094,0,1451,REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS,Refúgio de Vida Silvestre da Ilha dos Lobos
0000.00.0201,2.4038594073053066,0,1451,RESERVA BIOLÓGICA DE SOORETAMA,Reserva Biológica de Sooretama
0000.00.0218,0.6494133885438234,2,1451,RESERVA DE DESENVOLVIMENTO SUSTENTáVEL ITATUPã-BAQUIá,Reserva de Desenvolvimento Sustentável de Itatupã-Baquiá
0000.00.0219,1.04623878536922,2,1451,REFUGIO DE VIDA SILVESTRE VEREDAS DO OESTE BAIANO,Refúgio de Vida Silvestre das Veredas do Oeste Baiano
0000.00.0220,0.5668965517241379,1,1451,RESERVA EXTRATIVISTA AUATÍ-PARANÁ,Reserva Extrativista Auatí-Paraná
0000.00.0221,0.42137931034482756,1,1451,RESERVA EXTRATIVISTA BARREIRO DAS ANTAS,Reserva Extrativista Barreiro das Antas
0000.00.0225,0.7808407994486561,0,1451,RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAIBA,Reserva Extrativista Marinha do Delta do Parnaíba
0000.00.0226,0.6420689655172414,1,1451,RESERVA EXTRATIVISTA MATA GRANDE,Reserva Extrativista da Mata Grande
0000.00.0241,0.4824259131633356,0,1451,RESERVA EXTRATIVISTA IPAÚ-ANILZINHO,Reserva Extrativista Ipaú-Anilzinho
0000.00.0257,0.9613793103448276,1,1451,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,Reserva Extrativista Riozinho da Liberdade
0000.00.0258,0.4079944865609924,0,1451,RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO,Reserva Extrativista Riozinho do Anfrísio
0000.00.0273,0.696551724137931,1,1451,RESERVA EXTRATIVISTA ARIÓCA PRUANÃ,Reserva Extrativista Arioca Pruanã
0000.00.0278,1.2048275862068965,1,1451,REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS,Refúgio de Vida Silvestre dos Campos de Palmas
0000.00.0279,0.7374224672639559,0,1451,RESERVA EXTRATIVISTA DE CURURUPU,Reserva Extrativista de Cururupu
0000.00.0280,0.2929014472777395,0,1451,RESERVA EXTRATIVISTA RIO IRIRI,Reserva Extrativista Rio Iriri
0000.00.0283,0.7179310344827586,1,1451,RESERVA EXTRATIVISTA DO RIO UNINI,Reserva Extrativista Rio Unini
0000.00.0284,2.4356060606060606,0,1320,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,Parque Nacional dos Campos Amazônicos
0000.00.0285,0.8848275862068965,1,1451,RESERVA EXTRATIVISTA ARAPIXI,Reserva Extrativista Arapixi
0000.00.0286,0.5293305728088337,2,1451,RESERVA EXTRATIVISTA DO RECANTO DAS ARARAS DE TERRA RONCA,Reserva Extrativista do Recanto das Araras de Terra Ronca
0000.00.0287,0.8124137931034483,1,1451,RESERVA EXTRATIVISTA LAGO DO CEDRO,Reserva Extrativista Lago do Cedro
0000.00.0288,1.2129565816678154,0,1451,RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO,Reserva Extrativista Gurupá-Melgaço
0000.00.1247,46.45348035837353,0,1451,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO CARAÇA,Serra do Caraça
0000.00.1381,6.273604410751206,0,1451,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NÃO ME DEIXES,Fazenda Não Me Deixes
0000.00.1519,0.7139903514817367,0,1451,RESERVA EXTRATIVISTA DO CIRIÁCO,Reserva Extrativista do Ciriaco
0000.00.1520,0.4321157822191592,0,1451,RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL,Reserva Extrativista do Quilombo do Frechal
0000.00.1635,0.4903448275862069,1,1451,RESERVA EXTRATIVISTA RIO XINGU,Reserva Extrativista Rio Xingu
0000.00.1810,0.476551724137931,1,1451,RESERVA EXTRATIVISTA RENASCER,Reserva Extrativista Renascer
0000.00.2101,0.9656946826758147,1,584,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL,Reserva Particular do Patrimônio Natural Estação Veracel/Veracruz
0000.00.3432,16.33631977946244,0,1451,REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES,Alcatrazes
0000.00.3519,1.591503267973856,0,612,PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS,Parque Nacional dos Campos Ferruginosos
0000.00.3651,0.4406779661016949,1,237,RESERVA EXTRATIVISTA ITAPETININGA,Reserva Extrativista Itapetininga
0000.00.3652,4.989795918367347,0,196,PARQUE NACIONAL DO BOQUEIRãO DA ONçA,Parque Nacional do Boqueirão da Onça
0000.00.3653,1.4122448979591837,1,246,RESERVA EXTRATIVISTA DA BAíA DO TUBARãO,Reserva Extrativista Baía do Tubarão
0000.00.3654,0.6033755274261603,0,237,RESERVA EXTRATIVISTA ARAPIRANGA-TROMAí,Reserva Extrativista de Arapiranga-Tromaí
0000.00.3694,0.7751677852348994,0,298,REFúGIO DA VIDA SILVESTRE DA ARARINHA AZUL,Refúgio de Vida Silvestre da Ararinha-azul
0000.00.3696,1.138047138047138,1,298,ÁREA DE PROTEçãO AMBIENTAL DA ARARINHA AZUL,Área de Proteção Ambiental da Ararinha-azul
