codCnuc,nomeUC,duplicate,cat,esfera,idEnWikiData,enNameWiki,enWikiPage,idPtWikiData,ptNameWiki,ptWikiPage,lastVerification
0000.24.1472,ÁREA DE PROTEÇÃO AMBIENTAL PIQUIRI-UNA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.24.1473,PARQUE ESTADUAL MATA DA PIPA,,Parque,Estadual,,,,Q10345002,Parque Estadual Mata da Pipa,https://pt.wikipedia.org/wiki/Parque_Estadual_Mata_da_Pipa,18011
0000.24.1475,"PARQUE ESTADUAL DUNAS DE NATAL "" JORNALISTA LUIZ MARIA ALVES",,Parque,Estadual,Q5314092,Natal Dunes State Park,https://en.wikipedia.org/wiki/Natal_Dunes_State_Park,Q5314092,Parque Estadual Dunas de Natal,https://pt.wikipedia.org/wiki/Parque_Estadual_Dunas_de_Natal,18011
0000.25.0483,PARQUE ESTADUAL DA PEDRA DA BOCA,,Parque,Estadual,Q10345030,Pedra da Boca State Park,https://en.wikipedia.org/wiki/Pedra_da_Boca_State_Park,Q10345030,Parque Estadual da Pedra da Boca,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Pedra_da_Boca,18011
0000.25.0484,PARQUE ESTADUAL MARINHO DE AREIA VERMELHA,,Parque,Estadual,Q28137214,Areia Vermelha Marine State Park,https://en.wikipedia.org/wiki/Areia_Vermelha_Marine_State_Park,Q28137214,Parque Estadual Marinho de Areia Vermelha,https://pt.wikipedia.org/wiki/Parque_Estadual_Marinho_de_Areia_Vermelha,18011
0000.25.0485,ÁREA DE PROTEÇÃO AMBIENTAL DAS ONÇAS,,Área de Proteção Ambiental,Estadual,,,,Q10395952,Área de Proteção Ambiental das Onças,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_das_On%C3%A7as,18011
0000.25.0488,PARQUE ESTADUAL MATA DO XEM-XÉM,,Parque,Estadual,,,,Q10387664,Unidade de Conservação Estadual da Mata do Xem-Xem,https://pt.wikipedia.org/wiki/Unidade_de_Conserva%C3%A7%C3%A3o_Estadual_da_Mata_do_Xem-Xem,18011
0000.25.0490,ÁREA DE PROTEÇÃO AMBIENTAL DE TAMBABA,,Área de Proteção Ambiental,Estadual,,,,Q10395960,Área de Proteção Ambiental de Tambaba,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_de_Tambaba,18011
0000.25.0901,PARQUE ESTADUAL MATA DO PAU FERRO,,Parque,Estadual,,,,,,,NA
0000.25.0902,ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.25.0904,MONUMENTO NATURAL VALE DOS DINOSSAUROS,,Monumento Natural,Estadual,,,,Q10388866,Vale dos Dinossauros,https://pt.wikipedia.org/wiki/Vale_dos_Dinossauros,18011
0000.25.2309,ÁREA DE PROTEÇÃO AMBIENTAL RONCADOR,,Área de Proteção Ambiental,Estadual,Q23010810,IBGE Ecological Reserve,https://en.wikipedia.org/wiki/IBGE_Ecological_Reserve,,,,18011
0000.25.2330,ÁREA DE RELEVANTE INTERESSE ECOLóGICO DE GOIAMUNDUBA,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.25.2331,ESTAçãO ECOLóGICA DO PAU BRASIL,,Estação Ecológica,Estadual,,,,Q10275715,Estação Ecológica do Pau-Brasil,https://pt.wikipedia.org/wiki/Esta%C3%A7%C3%A3o_Ecol%C3%B3gica_do_Pau-Brasil,18011
0000.25.2333,PARQUE ESTADUAL DO ARATU,,Parque,Estadual,,,,,,,18011
0000.25.2334,PARQUE ESTADUAL DO JACARAPé,,Parque,Estadual,,,,,,,18011
0000.25.2336,PARQUE ESTADUAL PICO DO JABRE,,Parque,Estadual,Q10345009,Pico do Jabre State Park,https://en.wikipedia.org/wiki/Pico_do_Jabre_State_Park,Q10345009,Parque Estadual Pico do Jabre,https://pt.wikipedia.org/wiki/Parque_Estadual_Pico_do_Jabre,18011
0000.25.2337,PARQUE ESTADUAL DO POETA E REPENTISTA JUVENAL DE OLIVEIRA,,Parque,Estadual,,,,,,,18011
0000.25.3124,REFúGIO DE VIDA SILVESTRE MATA DO BURAQUINHO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.25.3125,PARQUE ESTADUAL DAS TRILHAS DOS CINCO RIOS,,Parque,Estadual,,,,,,,18011
0000.26.0964,ESTAÇÃO ECOLÓGICA DE CAETÉS,,Estação Ecológica,Estadual,,,,,,,18011
0000.26.0966,PARQUE ESTADUAL DE DOIS IRMÃOS,,Parque,Estadual,,,,Q10344937,Parque Dois Irmãos,https://pt.wikipedia.org/wiki/Parque_Dois_Irm%C3%A3os,18011
0000.26.0967,ÁREA DE PROTEÇÃO AMBIENTAL DE GUADALUPE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.26.0975,ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.26.1928,ÁREA DE PROTEÇÃO AMBIENTAL ALDEIA-BEBERIBE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.26.1929,ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA CRUZ,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.26.2239,REFúGIO DE VIDA SILVESTRE MATA LANçO DOS CAçõES,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2240,REFúGIO DE VIDA SILVESTRE MATA DO AMPARO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2241,REFúGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2242,REFúGIO DE VIDA SILVESTRE MATA DE JAGUARIBE,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2243,REFúGIO DE VIDA SILVESTRE MATA DO ENGENHO SãO JOãO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2244,REFúGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ,,Refúgio de Vida Silvestre,Estadual,,,,Q10358523,Refúgio de Vida Silvestre de Santa Cruz,https://pt.wikipedia.org/wiki/Ref%C3%BAgio_de_Vida_Silvestre_de_Santa_Cruz,18011
0000.26.2247,REFúGIO DE VIDA SILVESTRE MATA DE MIRITIBA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2248,REFúGIO DE VIDA SILVESTRE MATA DE BOM JARDIM,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2249,REFúGIO DE VIDA SILVESTRE MATA DO CONTRA-AçUDE,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2250,REFúGIO DE VIDA SILVESTRE MATA DO URUCU,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2251,REFúGIO DE VIDA SILVESTRE MATA SERRA DO COTOVELO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2252,REFúGIO DE VIDA SILVESTRE SERRA DO CUMARU,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2253,REFúGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAú,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2254,REFúGIO DE VIDA SILVESTRE MATA DA USINA SãO JOSé,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2255,REFúGIO DE VIDA SILVESTRE MATA DE CARAúNA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2256,REFúGIO DE VIDA SILVESTRE ENGENHO MORENINHO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2257,REFúGIO DE VIDA SILVESTRE MATA DE TAPACURá,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.2560,REFúGIO DE VIDA SILVESTRE MATA DO CAMUCIM,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3239,REFúGIO DE VIDA SILVESTRE MATA DE MUSSAíBA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3268,PARQUE ESTADUAL MATA DA PIMENTEIRA,,Parque,Estadual,,,,,,,18011
0000.26.3283,PARQUE ESTADUAL MATA DO ZUMBI,,Parque,Estadual,,,,,,,18011
0000.26.3302,REFúGIO DE VIDA SILVESTRE MATA DO QUIZANGA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3303,REFúGIO DE VIDA SILVESTRE MATA DO CURADO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3304,REFúGIO DE VIDA SILVESTRE MATA SãO JOãO DA VáRZEA,,Refúgio de Vida Silvestre,Estadual,,,,,,,NA
0000.26.3308,PARQUE ESTADUAL MATA DE DUAS LAGOAS,,Parque,Estadual,,,,,,,18011
0000.26.3312,ESTAÇÃO ECOLÓGICA SERRA DA CANOA,,Estação Ecológica,Estadual,,,,,,,18011
0000.26.3313,MONUMENTO NATURAL PEDRA DO CACHORRO,,Monumento Natural,Estadual,,,,Q10347228,Pedra do Cão Sentado,https://pt.wikipedia.org/wiki/Pedra_do_C%C3%A3o_Sentado,18011
0000.26.3314,ESTAÇÃO ECOLOGICA BITA E UTINGA,,Estação Ecológica,Estadual,,,,,,,18011
0000.26.3315,PARQUE ESTADUAL SERRA DO AREAL,,Parque,Estadual,,,,,,,18011
0000.26.3316,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO IPOJUCA-MEREPE,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.26.3317,REFÚGIO DE VIDA SILVESTRE MATAS DE SIRIJI,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3318,REFúGIO DA VIDA SILVESTRE TATU-BOLA,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3320,REFúGIO DA VIDA SILVESTRE RIACHO PONTAL,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3322,REFúGIO DE VIDA SILVESTRE MATA DO OUTEIRO DO PEDRO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3328,REFúGIO DA VIDA SILVESTRE MATA DO ENGENHO SALGADINHO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.26.3330,REFúGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHôA,,Refúgio de Vida Silvestre,Estadual,,,,Q10327247,Mata do Engenho Uchôa,https://pt.wikipedia.org/wiki/Mata_do_Engenho_Uch%C3%B4a,18011
0000.26.3395,REFúGIO DA VIDA SILVESTRE MATA DO TORÓ,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.27.0887,ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.27.0920,ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.27.0921,ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.27.0922,ÁREA DE PROTEÇÃO AMBIENTAL DO PRATAGY,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.27.0923,ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.27.2576,REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.27.2676,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MADEIRAS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.2683,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.2684,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.2690,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JADER FERREIRA RAMOS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.2691,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOSÉ ABDON MALTA MARQUES,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.27.3462,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO DA ONÇA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.3579,RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 1,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.3580,RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 2,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.3582,RESERVA PARTICULAR DO PATRIMôNIO NATURAL SAINT MICHEL 3,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.3609,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALVADOR LYRA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.27.3721,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.28.0793,ÁREA DE PROTEÇÃO AMBIENTAL DO LITORAL SUL,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.28.0794,ÁREA DE PROTEÇÃO AMBIENTAL DO MORRO DO URUBU,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.28.1603,MONUMENTO NATURAL GROTA DO ANGICO,,Monumento Natural,Estadual,,,,,,,18011
0000.28.1604,REFúGIO DE VIDA SILVESTRE MATA DO JUNCO,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.28.1615,ÁREA DE PROTEçãO AMBIENTAL DO LITORAL NORTE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0294,ESTAÇÃO ECOLÓGICA ESTADUAL WENCESLAU GUIMARÃES,,Estação Ecológica,Estadual,Q28220625,Wenceslau Guimarães Ecological Station,https://en.wikipedia.org/wiki/Wenceslau_Guimar%C3%A3es_Ecological_Station,,,,18011
0000.29.0295,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,,Monumento Natural,Estadual,,,,,,,18011
0000.29.0296,PARQUE ESTADUAL DO MORRO DO CHAPÉU,,Parque,Estadual,Q10345083,Morro do Chapéu State Park,https://en.wikipedia.org/wiki/Morro_do_Chap%C3%A9u_State_Park,Q10345083,Parque Estadual do Morro do Chapéu,https://pt.wikipedia.org/wiki/Parque_Estadual_do_Morro_do_Chap%C3%A9u,18011
0000.29.0297,PARQUE ESTADUAL DAS SETE PASSAGENS,,Parque,Estadual,Q10345048,Sete Passagens State Park,https://en.wikipedia.org/wiki/Sete_Passagens_State_Park,Q10345048,Parque Estadual das Sete Passagens,https://pt.wikipedia.org/wiki/Parque_Estadual_das_Sete_Passagens,18011
0000.29.0298,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO NASCENTE DO RIO DE CONTAS,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.29.0300,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,,Área de Relevante Interesse Ecológico,Estadual,,,,,,,18011
0000.29.0301,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,,Área de Proteção Ambiental,Estadual,Q27573918,Caminhos Ecológicos da Boa Esperança Environmental Protection Area,https://en.wikipedia.org/wiki/Caminhos_Ecol%C3%B3gicos_da_Boa_Esperan%C3%A7a_Environmental_Protection_Area,,,,18011
0000.29.0302,ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0303,ÁREA DE PROTEÇÃO AMBIENTAL GUAIBIM,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0304,ÁREA DE PROTEÇÃO AMBIENTAL TINHARÉ / BOIPEBA,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0305,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0306,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0307,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0308,ÁREA DE PROTEÇÃO AMBIENTAL COROA VERMELHA,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0309,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0310,ÁREA DE PROTEÇÃO AMBIENTAL CARAÍVA/ TRANCOSO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0311,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0312,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0313,ÁREA DE PROTEÇÃO AMBIENTAL RIO CAPIVARA,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0314,ÁREA DE PROTEÇÃO AMBIENTAL GRUTAS DOS BREJÕES / VEREDAS DO ROMÃO GRAMACHO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0315,ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0316,ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS DE GUARAJUBA,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0317,ÁREA DE PROTEÇÃO AMBIENTAL DUNAS E VEREDAS DO BAIXO MÉDIO SÃO FRANCISCO,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0318,ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PEDRA DO CAVALO,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0319,ÁREA DE PROTEÇÃO AMBIENTAL PRATIGI,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0320,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0321,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO COBRE / SÃO BARTOLOMEU,,Área de Proteção Ambiental,Estadual,,,,Q20052631,Área de Proteção Ambiental Bacia do Cobre - São Bartolomeu,https://pt.wikipedia.org/wiki/%C3%81rea_de_Prote%C3%A7%C3%A3o_Ambiental_Bacia_do_Cobre_-_S%C3%A3o_Bartolomeu,18011
0000.29.0322,ÁREA DE PROTEÇÃO AMBIENTAL SERRA BRANCA / RASO DA CATARINA,,Área de Proteção Ambiental,Estadual,Q28220716,Serra Branca / Raso da Catarina Environmental Protection Area,https://en.wikipedia.org/wiki/Serra_Branca_/_Raso_da_Catarina_Environmental_Protection_Area,,,,18011
0000.29.0323,ÁREA DE PROTEÇÃO AMBIENTAL LITORAL NORTE,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0325,PARQUE ESTADUAL DA SERRA DO CONDURU,,Parque,Estadual,Q10345042,Serra do Conduru State Park,https://en.wikipedia.org/wiki/Serra_do_Conduru_State_Park,Q10345042,Parque Estadual da Serra do Conduru,https://pt.wikipedia.org/wiki/Parque_Estadual_da_Serra_do_Conduru,18011
0000.29.0326,ÁREA DE PROTEÇÃO AMBIENTAL MANGUE SECO,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0327,ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.0328,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,,Área de Proteção Ambiental,Estadual,Q28220648,Baía de Camamu Environmental Protection Area,https://en.wikipedia.org/wiki/Ba%C3%ADa_de_Camamu_Environmental_Protection_Area,,,,18011
0000.29.0329,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA DE ITAPARICA,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.0898,ESTAÇÃO ECOLÓGICA DO RIO PRETO,,Estação Ecológica,Estadual,,,,,,,18011
0000.29.1014,MUNUMENTO NATURAL DOS CANIONS DO SUBAÉ,,Monumento Natural,Estadual,,,,,,,NA
0000.29.1015,ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.1016,ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PRETO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.1017,ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO DESIDÉRIO,,Área de Proteção Ambiental,Estadual,,,,,,,NA
0000.29.1569,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO OURO,,Área de Proteção Ambiental,Estadual,,,,,,,18011
0000.29.2013,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RENASCER,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2014,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2016,REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS,,Refúgio de Vida Silvestre,Estadual,,,,,,,18011
0000.29.2018,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BRONZON,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2026,PARQUE ESTADUAL DA SERRA DOS MONTES ALTOS,,Parque,Estadual,,,,,,,18011
0000.29.2029,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELAS ARTES,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2030,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2031,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2056,RESERVA PARTICULAR DO PATRIMôNIO NATURAL PIANISSOLI,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2057,RESERVA PARTICULAR DO PATRIMôNIO NATURAL ENGELHARDT,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2703,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEMUNER,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2763,RESERVA PARTICULAR DO PATRIMôNIO NATURAL CORUMBAU,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2796,RESERVA PARTICULAR DO PATRIMôNIO NATURAL PARAíSO I,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2853,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA MESTRE BONINA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2854,RESERVA PARTICULAR DO PATRIMôNIO NATURAL CORUMBAU I,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2929,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA MARIANA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2930,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BOHEMIA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2931,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA LUKAVEC,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2932,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BIANCA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.2933,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA ECOLóGICA CHEFE ROSA.,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.2948,RESERVA PARTICULAR DE PATRIMÔNIO NATURAL RANCHO LETTY,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.3173,"RESERVA PARTICULAR DO PATRIMôNIO NATURAL FERNANDES I, II E III",,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3201,RESERVA PARTICULAR DO PATRIMôNIO NATURAL DO JEQUITIBá,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3202,RESERVA PARTICULAR DO PATRIMôNIO NATURAL LEMBRANçA II,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3203,RESERVA PARTICULAR DO PATRIMôNIO NATURAL FAZENDA DO CAHY,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3206,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CANTASSURí,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.3248,PARQUE ESTADUAL PONTA DA TULHA,,Parque,Estadual,,,,,,,NA
0000.29.3278,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3292,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3388,RESERVA PARTICULAR DO PATRIMôNIO NATURAL ARCO VERDE,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3402,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA VITóRIA PRIMAVERA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3403,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA BOA VISTA I,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3404,RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA SANTO ANDRé,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3412,RESERVA PARTICULAR DO PATRIMôNIO NATURAL ESPINITA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.3413,RESERVA PARTICULAR PATRIMôNIO NATURAL IRARA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3431,RESERVA PARTICULAR DO PATRIMôNIO NATURAL SANTA ANA I,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3433,RESERVA PARTICULAR DO PATRIMôNIO NATURAL COTINGA-CREJOá,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.3464,RESERVA PARTICULAR DO PATRIMôNIO NATURAL STANISLAS PRYL/MICO-LEãO-DA-CARA-DOURADA,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,NA
0000.29.3472,RESERVA PARTICULAR DO PATRIMôNIO NATURAL TOCA DOS OSSOS,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
0000.29.3552,RESERVA PARTICULAR DO PATRIMôNIO NATURAL SíTIO GRANDE,,Reserva Particular do Patrimônio Natural,Estadual,,,,,,,18011
