cod_cnuc,mean.eng,na_rows.eng,total_days.eng,mean.pt,na_rows.pt,total_days.pt,cat,esfera
0000.35.0816,1.5491891891891891,0,925,27.143661971830987,0,1420,Parque,Estadual
0000.35.0818,0.5539437896645513,1,1104,0.53239436619718306,0,1420,Estação Ecológica,Estadual
0000.35.0823,0.7797408716136631,0,849,1.020783373301359,0,1251,Parque,Estadual
0000.35.0825,0.5149342891278376,0,837,0.8562300319488818,0,1252,Parque,Estadual
0000.35.0826,2.0619718309859154,0,1420,21.549295774647888,0,1420,Parque,Estadual
0000.35.0831,0.7665505226480837,0,861,8.009154929577464,0,1420,Parque,Estadual
0000.35.0833,0.9579180509413068,1,904,2.8563380281690143,0,1420,Parque,Estadual
0000.35.0834,1.963529411764706,0,850,4.395070422535211,0,1420,Parque,Estadual
0000.35.0836,1.4168399168399168,0,962,2.656338028169014,0,1420,Parque,Estadual
0000.35.0841,2.455737704918033,0,915,18.726952850105558,0,1421,Parque,Estadual
0000.35.0844,4.04932735426009,0,892,21.159859154929578,0,1420,Parque,Estadual
0000.35.0845,0.7846320346320347,0,924,4.299295774647887,0,1420,Parque,Estadual
0000.35.0853,1.3610188261351053,0,903,6.441549295774648,0,1420,Parque,Estadual
0000.35.0854,0.49588477366255146,0,972,1.1619718309859155,0,1420,Parque,Estadual
0000.35.0855,1.6609783845278725,0,879,3.5788732394366196,0,1420,Parque,Estadual
0000.35.0856,1.8125643666323379,0,971,13.708450704225353,0,1420,Parque,Estadual
0000.35.0857,0.6650366748166259,1,819,1.1795774647887325,0,1420,Estação Ecológica,Estadual
0000.35.0862,1.33011583011583,0,1036,15.252112676056338,0,1420,Estação Ecológica,Estadual
0000.35.0870,0.6557734204793029,1,919,1.6725352112676057,0,1420,Parque,Estadual
0000.35.1672,0.5120540019286403,1,1038,0.8449612403100775,1,1420,Estação Ecológica,Estadual
0000.35.1675,0.8682766190998902,0,911,3.0399361022364215,0,1252,Parque,Estadual
0000.35.1676,2.7801339285714284,0,896,8.252816901408451,0,1420,Parque,Estadual
0000.35.1677,0.5106382978723404,0,1034,0.9432454036770583,0,1251,Parque,Estadual
0000.35.1678,0.9426681367144433,1,908,0.9976038338658147,0,1252,Parque,Estadual
0000.35.1679,0.43091787439613527,0,1035,0.7368,1,1251,Parque,Estadual
0000.35.1716,0.683090705487122,1,894,1.7382125263898662,0,1421,Área de Proteção Ambiental,Estadual
0000.35.1964,1.6733021077283372,0,854,1.416,1,1251,Parque,Estadual
0000.35.1968,3.897887323943662,0,1420,43.74225352112676,0,1420,Monumento Natural,Estadual
0000.35.1969,0.47859495060373214,0,911,1.1222044728434504,0,1252,Parque,Estadual
0000.35.2559,2.3393057110862263,0,893,24.61830985915493,0,1420,Parque,Estadual
0000.35.2701,0.53836784409257,0,821,1.1323943661971831,0,1420,Estação Ecológica,Estadual
0000.35.2839,0.4446927374301676,1,896,0.8809859154929578,0,1420,Parque,Estadual
0000.35.2867,0.6485915492957747,0,1420,12.769880365939478,0,1421,Parque,Estadual
0000.35.2936,0.4824644549763033,0,1055,0.6004228329809725,2,1421,Estação Ecológica,Estadual
0000.41.0496,1.0739957716701902,1,1420,2.7253521126760565,0,1420,Área de Proteção Ambiental,Estadual
0000.41.0499,0.7909604519774012,0,885,2.5640845070422533,0,1420,Parque,Estadual
0000.41.0513,0.4904076738609113,0,834,0.9978858350951374,1,1420,Parque,Estadual
0000.41.0514,0.6096807415036045,1,972,1.1346018322762508,1,1420,Parque,Estadual
0000.41.0518,0.37719298245614036,0,912,0.9767605633802817,0,1420,Parque,Estadual
0000.41.0529,3.1440329218106995,0,972,2.1056338028169015,0,1420,Parque,Estadual
0000.41.0531,0.9825282631038027,0,973,1.0211267605633803,0,1420,Parque,Estadual
0000.41.0532,0.6495071193866374,0,913,0.5169014084507042,0,1420,Parque,Estadual
0000.41.0539,0.28118393234672306,1,1420,1.1880281690140846,0,1420,Reserva Biológica,Estadual
0000.41.0540,2.4096385542168677,0,913,13.499648135116116,0,1421,Parque,Estadual
0000.41.0541,0.5469432314410481,0,916,0.12966878083157152,1,1420,Parque,Estadual
0000.41.0549,1.0612472160356348,0,898,9.387323943661972,0,1420,Parque,Estadual
0000.41.0550,2.5556338028169012,0,1420,59.579577464788734,0,1420,Parque,Estadual
0000.42.0780,0.6124401913875598,0,836,1.9795774647887323,0,1420,Parque,Estadual
0000.42.0786,2.053072625698324,0,1074,11.943661971830986,0,1420,Parque,Estadual
0000.42.0789,0.7387387387387387,0,888,1.2838028169014084,0,1420,Parque,Estadual
0000.42.0791,0.8837209302325582,0,903,2.073239436619718,0,1420,Parque,Estadual
0000.42.1844,1.168235294117647,0,850,3.223396758280479,1,1420,Parque,Estadual
0000.43.1018,1.739413680781759,0,921,11.290140845070422,0,1420,Parque,Estadual
0000.43.1019,0.3770491803278688,0,854,1.254225352112676,0,1420,Parque,Estadual
0000.43.1863,0.5551839464882943,0,897,1.8901408450704225,0,1420,Parque,Estadual
0000.43.1994,10.43132803632236,0,881,6.423943661971831,0,1420,Parque,Estadual
0000.43.2000,0.9316901408450704,0,1420,1.5812807881773399,0,1421,Parque,Estadual
0000.43.2004,0.43595769682726204,0,851,1.291549295774648,0,1420,Parque,Estadual
0000.43.2005,0.6569506726457399,1,893,4.290845070422535,0,1420,Parque,Estadual
0000.43.2007,0.7323943661971831,0,1420,1.5446868402533427,0,1421,Reserva Biológica,Estadual
0000.43.2008,0.5447498238195913,1,1420,1.1092318534179,1,1420,Reserva Biológica,Estadual
0000.43.2009,0.5680056377730797,1,1420,0.27253521126760566,0,1420,Reserva Biológica,Estadual
0000.43.3736,0.39811542991755006,0,849,1.1690140845070423,0,1420,Parque,Estadual
0000.50.0419,0.69377990430622,0,836,0.9077464788732394,0,1420,Parque,Estadual
0000.50.0420,0.4940152339499456,0,919,2.030281690140845,0,1420,Parque,Estadual
0000.50.0422,0.738359201773836,0,902,1.6077464788732394,0,1420,Parque,Estadual
0000.50.1515,4.394472361809045,0,1194,15.787323943661972,0,1420,Monumento Natural,Estadual
0000.51.0448,2.2914349276974417,0,899,2.7992957746478875,0,1420,Parque,Estadual
0000.51.0462,0.6643768400392541,1,1020,2.3380281690140845,0,1420,Parque,Estadual
0000.51.0464,0.6636771300448431,1,893,9.409154929577465,0,1420,Parque,Estadual
0000.51.0465,1.015655577299413,0,1022,1.393661971830986,0,1420,Parque,Estadual
0000.51.0470,1.1025163094128612,0,1073,1.3725352112676057,0,1420,Parque,Estadual
0000.51.0472,0.5970819304152637,0,891,1.0140845070422535,0,1420,Parque,Estadual
0000.51.0477,0.600896860986547,1,893,0.5236081747709654,1,1420,Parque,Estadual
0000.51.1901,1.1654135338345866,0,931,3.3492957746478873,0,1420,Parque,Estadual
0000.51.1902,0.46779661016949153,0,885,3.3483462350457422,0,1421,Parque,Estadual
0000.51.1916,1.4589041095890412,0,1022,1.3157152924594786,1,1420,Parque,Estadual
0000.52.0899,0.7617977528089888,0,890,2.1204225352112678,0,1420,Parque,Estadual
0000.52.1738,1.0654970760233917,0,855,6.633802816901408,0,1420,Parque,Estadual
0000.52.1739,2.916289592760181,0,884,7.214788732394366,0,1420,Parque,Estadual
0000.52.1740,1.8773784355179703,1,1420,7.984507042253521,0,1420,Parque,Estadual
0000.52.1744,0.7152391546162402,0,899,1.15,0,1420,Parque,Estadual
0000.52.1745,0.55,0,860,3.2457746478873237,0,1420,Parque,Estadual
0000.53.1634,0.8871559633027523,1,1091,14.335211267605635,0,1420,Estação Ecológica,Estadual
0455.33.1788,12.508503401360544,0,1176,5.666197183098592,0,1420,Área de Proteção Ambiental,Municipal
0455.33.1789,0.483704974271012,1,1167,5.66643209007741,0,1421,Parque,Municipal
0520.32.2778,0.5722222222222222,0,1080,0.4352112676056338,0,1420,Parque,Municipal
0530.32.2644,1.0214030915576695,1,842,5.273239436619718,0,1420,Parque,Municipal
0810.24.1851,3.4471830985915495,0,1420,16.914084507042254,0,1420,Parque,Municipal
4730.35.2799,0.6412966878083157,1,1420,0.8415492957746479,0,1420,Reserva Biológica,Municipal
